1166,15.15,-183.66,0
77,90.91,-182.73,0
89,83.33,-181.91,0
100,90.91,-181.21,0
111,90.91,-181.00,0
123,90.91,-182.68,0
135,76.92,-183.25,0
146,90.91,-183.42,0
157,90.91,-182.06,0
168,90.91,-180.07,0
180,83.33,-180.21,0
192,90.91,-181.66,0
203,83.33,-183.29,0
215,83.33,-184.27,0
226,90.91,-183.68,0
237,90.91,-182.73,0
248,90.91,-181.10,0
260,83.33,-181.29,0
272,83.33,-181.85,0
283,90.91,-182.82,0
294,90.91,-183.13,0
306,83.33,-182.64,0
317,90.91,-181.35,0
328,90.91,-180.56,0
340,83.33,-181.29,0
352,83.33,-182.20,0
363,90.91,-183.25,0
374,90.91,-183.78,0
386,83.33,-183.17,0
397,90.91,-181.54,0
409,83.33,-180.63,0
420,90.91,-180.73,0
432,83.33,-181.90,0
443,90.91,-183.20,0
454,90.91,-183.45,0
465,90.91,-182.51,0
478,76.92,-181.22,0
489,90.91,-181.07,0
500,90.91,-181.47,0
512,83.33,-183.42,0
523,90.91,-183.85,0
534,90.91,-182.75,0
546,83.33,-181.33,0
558,83.33,-181.14,0
569,90.91,-181.13,0
580,90.91,-182.07,0
591,90.91,-183.78,0
603,83.33,-183.83,0
615,83.33,-182.63,0
626,90.91,-181.32,0
637,90.91,-180.29,0
649,83.33,-181.25,0
660,90.91,-182.69,0
671,90.91,-183.15,0
684,76.92,-183.10,0
695,90.91,-181.72,0
706,90.91,-180.45,0
717,90.91,-180.91,0
729,83.33,-181.52,0
740,90.91,-182.92,0
752,83.33,-183.95,0
763,90.91,-183.40,0
775,83.33,-181.61,0
786,90.91,-180.66,0
797,90.91,-180.80,0
808,90.91,-182.18,0
821,76.92,-183.76,0
832,90.91,-184.11,0
843,90.91,-182.61,0
855,83.33,-181.52,0
866,90.91,-181.13,0
877,90.91,-181.54,0
889,90.91,-182.31,0
901,76.92,-183.18,0
912,90.91,-183.24,0
923,90.91,-181.62,0
934,90.91,-180.93,0
946,83.33,-180.98,0
958,90.91,-181.36,0
969,83.33,-182.79,0
980,90.91,-184.46,0
992,83.33,-184.34,0
1003,90.91,-182.97,0
1014,90.91,-181.91,0
1026,83.33,-181.70,0
1038,83.33,-181.46,0
1049,90.91,-182.65,0
1060,90.91,-183.34,0
1072,83.33,-182.75,0
1083,90.91,-181.25,0
1094,90.91,-180.69,0
1106,83.33,-181.45,0
1118,83.33,-182.83,0
1129,90.91,-183.69,0
1140,90.91,-183.34,0
