90.91,1⸮66,15.15,2515.15,0
77,90.91,2432.41,0
89,83.33,2008.22,0
100,90.91,1821.39,0
111,90.91,2084.19,0
123,90.91,2494.52,0
135,76.92,2464.70,0
146,90.91,2044.22,0
157,90.91,1816.33,0
168,90.91,2046.10,0
180,83.33,2470.90,0
191,90.91,2487.45,0
203,83.33,2080.82,0
215,83.33,1822.03,0
226,90.91,2013.00,0
237,90.91,2441.58,0
248,90.91,2514.14,0
260,83.33,2121.47,0
272,83.33,1826.48,0
283,90.91,1971.81,0
294,90.91,2405.40,0
306,83.33,2531.49,0
317,90.91,2161.23,0
328,90.91,1833.02,0
340,83.33,1945.84,0
352,83.33,2377.24,0
363,90.91,2546.77,0
374,90.91,2203.62,0
386,83.33,1843.96,0
397,90.91,1915.62,0
409,83.33,2337.63,0
420,90.91,2556.41,0
432,83.33,2243.80,0
443,90.91,1864.79,0
454,90.91,1888.81,0
465,90.91,2298.23,0
478,83.33,2557.98,0
489,83.33,2281.79,0
500,90.91,1885.55,0
512,83.33,1866.63,0
523,90.91,2256.80,0
534,90.91,2556.25,0
545,90.91,2327.34,0
558,76.92,1912.65,0
569,90.91,1850.01,0
580,90.91,2212.20,0
591,90.91,2549.72,0
603,83.33,2364.07,0
614,90.91,1943.20,0
626,83.33,1835.34,0
637,90.91,2171.88,0
649,83.33,2535.98,0
660,90.91,2394.87,0
671,90.91,1974.04,0
683,83.33,1827.73,0
695,83.33,2125.20,0
706,90.91,2515.10,0
717,90.91,2431.46,0
729,83.33,2008.24,0
740,90.91,1822.46,0
751,90.91,2081.90,0
763,83.33,2496.70,0
775,83.33,2466.32,0
786,90.91,2049.33,0
797,90.91,1821.18,0
808,90.91,2043.16,0
820,83.33,2466.26,0
832,83.33,2494.15,0
843,90.91,2088.45,0
855,83.33,1824.67,0
866,90.91,2003.86,0
877,90.91,2439.20,0
888,90.91,2518.37,0
901,83.33,2132.36,0
912,83.33,1829.10,0
923,90.91,1973.56,0
934,90.91,2407.46,0
946,83.33,2530.34,0
957,90.91,2164.08,0
968,90.91,1834.46,0
980,83.33,1941.05,0
992,83.33,2373.47,0
1003,90.91,2546.85,0
1014,90.91,2199.71,0
1026,83.33,1850.66,0
1037,90.91,1914.74,0
1049,83.33,2337.39,0
1060,90.91,2553.42,0
1072,83.33,2244.38,0
1083,90.91,1865.48,0
1094,90.91,1889.87,0
1105,90.91,2293.95,0
1118,76.92,2559.19,0
1129,90.91,2286.62,0
1140,90.91,1891.29,0
1152,83.33,1867.62,0
1163,90.91,2253.03,0
1174,90.91,2554.59,0
1186,83.33,2324.72,0
1198,83.33,1913.57,0
1209,90.91,1844.94,0
1220,90.91,2211.93,0
1231,90.91,2548.00,0
1243,83.33,2361.26,0
1255,90.91,1938.82,0
1266,83.33,1833.81,0
1277,90.91,2169.76,0
1289,83.33,2536.51,0
1300,90.91,2400.27,0
1311,90.91,1976.33,0
1323,83.33,1823.41,0
1335,83.33,2125.00,0
1346,90.91,2516.83,0
1357,90.91,2434.01,0
1369,83.33,2008.33,0
1380,90.91,1820.05,0
1391,90.91,2088.43,0
1403,83.33,2497.49,0
1415,83.33,2462.78,0
1426,90.91,2040.72,0
1437,90.91,1816.80,0
1448,90.91,2052.40,0
1460,83.33,2475.51,0
1472,83.33,2486.22,0
1483,90.91,2073.92,0
1495,83.33,1818.22,0
1506,90.91,2011.95,0
1517,90.91,2444.72,0
1528,90.91,2511.75,0
1541,76.92,2115.17,0
1552,90.91,1824.49,0
1563,90.91,1976.28,0
1574,90.91,2414.47,0
1586,83.33,2534.19,0
1597,90.91,2157.48,0
1609,83.33,1831.79,0
1620,90.91,1948.75,0
1632,83.33,2379.78,0
1643,90.91,2549.37,0
1654,90.91,2194.27,0
1666,83.33,1845.73,0
1678,90.91,1917.91,0
1689,83.33,2342.09,0
1700,90.91,2551.73,0
1712,83.33,2238.92,0
1723,90.91,1860.80,0
1734,90.91,1886.13,0
1745,90.91,2299.01,0
1758,76.92,2559.85,0
1769,90.91,2284.69,0
1780,90.91,1884.38,0
1792,83.33,1865.36,0
1803,90.91,2264.55,0
1814,90.91,2558.95,0
1826,83.33,2315.76,0
1838,83.33,1902.97,0
1849,90.91,1846.59,0
1860,90.91,2221.32,0
1871,90.91,2554.11,0
1883,83.33,2355.66,0
1895,83.33,1930.64,0
1906,90.91,1833.80,0
1917,90.91,2178.54,0
1929,83.33,2542.59,0
1940,90.91,2392.11,0
1951,90.91,1962.87,0
1964,76.92,1826.01,0
1975,90.91,2139.38,0
1986,90.91,2530.63,0
1997,90.91,2428.10,0
2009,83.33,1995.09,0
2020,90.91,1813.24,0
2032,90.91,2097.45,0
2043,83.33,2507.83,0
2055,83.33,2458.63,0
2066,90.91,2024.02,0
2077,90.91,1811.44,0
2088,90.91,2055.31,0
2101,83.33,2485.02,0
2112,83.33,2486.90,0
2123,90.91,2070.97,0
2135,83.33,1812.99,0
2146,90.91,2019.09,0
2157,90.91,2453.31,0
2168,90.91,2511.04,0
2181,76.92,2110.32,0
2192,90.91,1820.82,0
2203,90.91,1982.91,0
2214,90.91,2420.59,0
2226,83.33,2531.93,0
2237,90.91,2150.37,0
2249,83.33,1831.12,0
2260,90.91,1947.05,0
2272,83.33,2383.93,0
2283,90.91,2545.24,0
2294,90.91,2194.85,0
2306,83.33,1842.45,0
2318,83.33,1918.36,0
2329,90.91,2346.04,0
2340,90.91,2556.39,0
2352,83.33,2233.57,0
2363,90.91,1859.44,0
2374,90.91,1894.28,0
2386,83.33,2312.43,0
2398,83.33,2562.62,0
