3,501.⸮66,15.15,643.06,0
77,90.91,705.35,0
89,83.33,636.58,0
100,90.91,524.05,0
111,90.91,501.46,0
123,83.33,602.23,0
135,83.33,700.64,0
146,90.91,664.80,0
157,90.91,552.48,0
168,90.91,498.30,0
180,83.33,568.97,0
192,83.33,686.51,0
203,90.91,690.71,0
215,83.33,588.20,0
226,90.91,507.74,0
237,90.91,543.68,0
248,90.91,659.26,0
261,76.92,698.52,0
272,90.91,612.64,0
283,90.91,517.36,0
294,90.91,514.68,0
306,83.33,622.09,0
317,90.91,699.74,0
329,83.33,642.86,0
340,90.91,537.27,0
352,83.33,502.94,0
363,90.91,589.28,0
374,90.91,698.20,0
386,83.33,679.66,0
398,83.33,565.02,0
409,90.91,497.04,0
420,90.91,553.13,0
432,83.33,670.08,0
443,90.91,694.32,0
454,90.91,597.57,0
466,83.33,498.93,0
478,83.33,521.34,0
489,90.91,644.46,0
500,90.91,704.20,0
512,83.33,634.03,0
523,90.91,526.73,0
535,83.33,502.05,0
546,90.91,603.56,0
558,83.33,706.06,0
569,90.91,673.10,0
580,90.91,551.31,0
591,90.91,491.09,0
604,76.92,562.09,0
615,90.91,679.58,0
626,90.91,690.22,0
637,90.91,587.37,0
649,83.33,494.90,0
660,90.91,527.06,0
672,83.33,653.11,0
684,83.33,707.81,0
695,90.91,628.56,0
706,90.91,518.79,0
717,90.91,502.40,0
729,83.33,607.27,0
741,83.33,700.82,0
752,90.91,661.81,0
763,90.91,549.65,0
775,83.33,491.72,0
786,90.91,566.03,0
797,90.91,683.79,0
809,83.33,683.96,0
821,83.33,581.69,0
832,90.91,501.70,0
843,90.91,537.81,0
855,83.33,656.88,0
866,90.91,699.69,0
878,83.33,616.56,0
889,90.91,519.50,0
901,83.33,517.11,0
912,90.91,622.91,0
923,90.91,699.59,0
934,90.91,644.40,0
947,76.92,538.39,0
958,90.91,503.99,0
969,90.91,585.28,0
980,90.91,688.55,0
992,83.33,671.74,0
1003,90.91,562.67,0
1015,83.33,498.83,0
1027,83.33,555.21,0
1038,90.91,668.23,0
1049,90.91,688.55,0
1060,90.91,598.53,0
1072,83.33,505.17,0
1084,83.33,528.04,0
1095,90.91,645.99,0
1106,90.91,698.11,0
1118,83.33,627.79,0
1129,90.91,525.36,0
1141,90.91,506.64,0
1153,76.92,608.65,0
1164,90.91,701.37,0
1175,90.91,663.34,0
1186,90.91,547.92,0
1198,83.33,495.33,0
1210,90.91,568.05,0
1221,83.33,682.00,0
1232,90.91,683.43,0
1244,83.33,579.05,0
1255,90.91,497.86,0
1266,90.91,533.01,0
1278,90.91,654.50,0
1290,76.92,705.58,0
1301,90.91,625.37,0
1312,90.91,517.84,0
1324,83.33,510.90,0
1335,90.91,619.73,0
1347,90.91,703.11,0
1358,83.33,650.30,0
1370,83.33,539.75,0
1381,90.91,497.25,0
1392,90.91,581.49,0
1403,90.91,691.99,0
1416,83.33,678.98,0
1427,83.33,572.08,0
1438,90.91,502.03,0
1449,90.91,548.66,0
1461,83.33,673.20,0
1472,90.91,703.54,0
1484,90.91,605.10,0
1496,76.92,507.26,0
1507,90.91,518.78,0
1518,90.91,636.51,0
1529,90.91,706.53,0
1541,83.33,637.14,0
1553,90.91,522.56,0
1564,83.33,497.26,0
1575,90.91,600.27,0
1587,83.33,703.97,0
1598,90.91,670.29,0
1609,90.91,553.48,0
1622,90.91,493.04,0
1633,76.92,562.21,0
1644,90.91,683.80,0
1655,90.91,696.88,0
1667,83.33,588.60,0
1678,90.91,496.48,0
1690,90.91,522.80,0
1701,83.33,650.30,0
1713,83.33,710.06,0
1724,90.91,629.60,0
1735,90.91,518.15,0
1746,90.91,498.02,0
1759,76.92,602.69,0
1770,90.91,706.18,0
1781,90.91,669.46,0
1793,83.33,550.48,0
1804,90.91,490.99,0
1815,90.91,565.03,0
1827,83.33,687.89,0
1839,83.33,691.76,0
1850,90.91,584.67,0
1861,90.91,496.92,0
1872,90.91,528.39,0
1884,83.33,655.01,0
1896,83.33,703.65,0
1907,90.91,621.31,0
1918,90.91,515.58,0
1930,83.33,507.35,0
1941,90.91,620.91,0
1952,90.91,702.87,0
1965,76.92,654.68,0
1976,90.91,543.15,0
1987,90.91,496.12,0
1998,90.91,584.17,0
2010,83.33,695.40,0
2021,90.91,681.25,0
2033,83.33,572.88,0
2044,90.91,498.18,0
2056,83.33,548.08,0
2067,90.91,669.75,0
2078,90.91,697.58,0
2089,90.91,601.21,0
2102,76.92,506.73,0
2113,90.91,523.00,0
2124,90.91,638.95,0
2136,83.33,701.53,0
2147,90.91,631.63,0
2158,90.91,526.39,0
2170,83.33,504.90,0
2182,83.33,601.26,0
2193,90.91,698.21,0
2204,90.91,662.42,0
2215,90.91,551.28,0
2227,83.33,497.22,0
2239,83.33,567.08,0
2250,90.91,682.38,0
2262,83.33,689.94,0
2273,90.91,587.25,0
2284,90.91,497.60,0
2295,90.91,526.84,0
2308,76.92,653.28,0
2319,90.91,706.85,0
2330,90.91,622.01,0
2341,90.91,514.88,0
2353,83.33,508.82,0
2364,90.91,616.47,0
2376,83.33,708.11,0
2387,90.91,659.06,0
2399,83.33,542.11,0
2410,90.91,493.47,0
2421,90.91,576.54,0
2433,83.33,692.59,0
2445,83.33,681.47,0
2456,90.91,573.22,0
2467,90.91,498.40,0
2479,83.33,540.57,0
2490,90.91,662.47,0
2501,90.91,699.29,0
2513,83.33,607.93,0
2525,83.33,507.70,0
2536,90.91,514.88,0
2547,90.91,633.67,0
2558,90.91,708.95,0
2570,83.33,647.39,0
2582,83.33,532.74,0
2593,90.91,498.95,0
