66,15.15,180.40,0
77,90.91,183.81,0
89,83.33,182.55,0
100,90.91,182.45,0
111,90.91,186.92,0
123,83.33,186.73,0
135,83.33,182.63,0
146,90.91,184.59,0
157,90.91,190.12,0
168,90.91,185.67,0
181,83.33,185.31,0
192,83.33,186.53,0
203,90.91,181.15,0
215,83.33,181.16,0
226,90.91,185.70,0
237,90.91,183.80,0
249,83.33,180.85,0
261,83.33,185.47,0
272,90.91,183.36,0
283,90.91,178.34,0
294,90.91,184.68,0
306,83.33,185.21,0
318,83.33,178.61,0
329,90.91,180.47,0
340,90.91,185.51,0
352,83.33,181.41,0
363,90.91,181.20,0
374,90.91,186.31,0
387,76.92,183.42,0
398,90.91,181.21,0
409,90.91,186.00,0
420,90.91,185.22,0
432,83.33,180.13,0
444,83.33,181.49,0
455,90.91,182.33,0
466,90.91,179.24,0
478,83.33,182.87,0
489,90.91,187.45,0
500,90.91,180.02,0
513,76.92,177.73,0
524,90.91,187.11,0
535,90.91,184.25,0
546,90.91,179.36,0
558,83.33,187.66,0
569,90.91,186.87,0
581,83.33,177.42,0
592,90.91,182.33,0
604,83.33,183.97,0
615,90.91,179.52,0
626,90.91,183.89,0
638,90.91,184.15,0
650,76.92,180.78,0
661,90.91,185.36,0
672,90.91,188.83,0
684,83.33,187.35,0
695,90.91,185.08,0
707,83.33,183.50,0
718,90.91,182.67,0
730,83.33,180.20,0
741,90.91,185.46,0
752,90.91,184.93,0
763,90.91,181.32,0
776,76.92,182.59,0
787,90.91,182.24,0
798,90.91,180.84,0
809,90.91,185.09,0
821,83.33,184.86,0
833,90.91,181.16,0
844,83.33,181.73,0
856,83.33,184.33,0
867,90.91,182.76,0
878,90.91,184.93,0
889,90.91,187.05,0
902,76.92,182.12,0
913,90.91,182.90,0
924,90.91,189.90,0
935,90.91,186.75,0
947,83.33,184.50,0
958,90.91,187.59,0
970,83.33,184.97,0
982,83.33,179.67,0
993,90.91,182.43,0
1004,90.91,183.03,0
1015,90.91,182.41,0
1027,83.33,185.07,0
1039,83.33,184.13,0
1050,90.91,180.69,0
1061,90.91,180.98,0
1073,83.33,185.02,0
1084,90.91,184.92,0
1096,90.91,183.47,0
1107,90.91,185.27,0
1119,83.33,182.46,0
